Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company,Sector
2024-06-26 00:00:00-04:00,26.65990514903104,26.679009782131427,25.85752877799565,26.191852569580078,30745800,0.0,0.0,PFE,Healthcare
2024-06-27 00:00:00-04:00,26.14409188550237,26.58348749978606,25.85752786487046,26.55483055114746,28399600,0.0,0.0,PFE,Healthcare
2024-06-28 00:00:00-04:00,26.535727635903136,26.86049909818661,26.40199703136887,26.726768493652344,33189200,0.0,0.0,PFE,Healthcare
2024-07-01 00:00:00-04:00,26.69811320042817,27.347654299023468,26.688560884312622,26.956018447875977,26209000,0.0,0.0,PFE,Healthcare
2024-07-02 00:00:00-04:00,26.95601776650673,27.013331661751298,26.44975777860543,26.583486557006836,21989800,0.0,0.0,PFE,Healthcare
2024-07-03 00:00:00-04:00,26.669456018564247,26.793632483143085,26.382893825278927,26.45931053161621,15180100,0.0,0.0,PFE,Healthcare
2024-07-05 00:00:00-04:00,26.51662262982081,26.831841771486342,26.43065360737403,26.79363250732422,17268700,0.0,0.0,PFE,Healthcare
2024-07-08 00:00:00-04:00,26.793634548618463,26.860500765996434,26.54528160031568,26.67901039123535,25694400,0.0,0.0,PFE,Healthcare
2024-07-09 00:00:00-04:00,26.631246036729564,26.688559931376425,26.07722447523553,26.478412628173828,36867800,0.0,0.0,PFE,Healthcare
2024-07-10 00:00:00-04:00,26.583486880623333,27.137508454639537,26.55482993265219,27.080196380615234,29873600,0.0,0.0,PFE,Healthcare
2024-07-11 00:00:00-04:00,27.49093631621576,27.92077959579419,27.147060235018657,27.376310348510742,47322600,0.0,0.0,PFE,Healthcare
2024-07-12 00:00:00-04:00,27.605561581610598,27.834811704400455,27.50048974736401,27.624666213989258,28397000,0.0,0.0,PFE,Healthcare
2024-07-15 00:00:00-04:00,27.72973976533959,27.958989887262916,27.538697086111142,27.79660415649414,30534400,0.0,0.0,PFE,Healthcare
2024-07-16 00:00:00-04:00,27.892125848768536,28.23600012504237,27.815709140494572,28.178688049316406,26912100,0.0,0.0,PFE,Healthcare
2024-07-17 00:00:00-04:00,28.10227133570091,28.942855126554775,27.997197678624914,28.68494987487793,45395000,0.0,0.0,PFE,Healthcare
2024-07-18 00:00:00-04:00,28.570322764335522,29.315387006647565,28.30286338511423,28.37928009033203,47279700,0.0,0.0,PFE,Healthcare
2024-07-19 00:00:00-04:00,28.59897892349403,28.65629099534771,28.22644590165033,28.627634048461914,30021200,0.0,0.0,PFE,Healthcare
2024-07-22 00:00:00-04:00,28.761365244547967,28.875989390643362,28.064060764476174,28.274208068847656,46483200,0.0,0.0,PFE,Healthcare
2024-07-23 00:00:00-04:00,28.293314022686374,28.312416833316338,28.01630231649447,28.178688049316406,25528300,0.0,0.0,PFE,Healthcare
2024-07-24 00:00:00-04:00,28.188238152295895,28.646738365939008,27.997195485652316,28.63718605041504,29579400,0.0,0.0,PFE,Healthcare
2024-07-25 00:00:00-04:00,28.627636807823727,29.54463915546023,28.627636807823727,28.828231811523438,42296200,0.0,0.0,PFE,Healthcare
2024-07-26 00:00:00-04:00,29.206019255522747,29.91316290251548,29.07040317188868,29.806608200073242,35657100,0.42,0.0,PFE,Healthcare
2024-07-29 00:00:00-04:00,29.72911345491616,29.961598964872667,29.486940817757645,29.7581729888916,41713700,0.0,0.0,PFE,Healthcare
2024-07-30 00:00:00-04:00,30.03909256133188,30.552499190361367,28.84760369235662,30.407194137573242,89857500,0.0,0.0,PFE,Healthcare
2024-07-31 00:00:00-04:00,30.223146432753804,30.281267349443578,29.51600091456728,29.583810806274414,40978700,0.0,0.0,PFE,Healthcare
2024-08-01 00:00:00-04:00,29.758172880182265,29.845355177051292,28.973534055991593,29.690364837646484,39753100,0.0,0.0,PFE,Healthcare
2024-08-02 00:00:00-04:00,29.91316258771163,30.33938693588673,29.070402865953966,29.477252960205078,42364700,0.0,0.0,PFE,Healthcare
2024-08-05 00:00:00-04:00,28.179206605474707,29.070401933455248,27.946721108735932,28.808855056762695,37838000,0.0,0.0,PFE,Healthcare
2024-08-06 00:00:00-04:00,28.799169120254202,29.109149795382702,28.334198107561452,28.402006149291992,29031800,0.0,0.0,PFE,Healthcare
2024-08-07 00:00:00-04:00,28.702299458057954,28.87666404827158,27.8401654815912,27.94672203063965,32866100,0.0,0.0,PFE,Healthcare
2024-08-08 00:00:00-04:00,28.024216491066547,28.10171165724552,27.646427786897878,27.859539031982422,32094400,0.0,0.0,PFE,Healthcare
2024-08-09 00:00:00-04:00,27.752984003175293,27.84985342810351,27.559247000949455,27.65611457824707,25795600,0.0,0.0,PFE,Healthcare
2024-08-12 00:00:00-04:00,27.685176934076942,27.71423831686707,27.433317159454496,27.559247970581055,21141600,0.0,0.0,PFE,Healthcare
2024-08-13 00:00:00-04:00,27.656113764406758,28.043591452717276,27.423628259998775,27.94672203063965,34620700,0.0,0.0,PFE,Healthcare
2024-08-14 00:00:00-04:00,27.89828722397267,28.26639066926905,27.772358264874814,27.97578239440918,23677700,0.0,0.0,PFE,Healthcare
2024-08-15 00:00:00-04:00,28.02421883871742,28.10171401138833,27.627055847825154,27.811105728149414,28676800,0.0,0.0,PFE,Healthcare
2024-08-16 00:00:00-04:00,27.752984405383142,27.752984405383142,26.978032689987664,27.413942337036133,50332900,0.0,0.0,PFE,Healthcare
2024-08-19 00:00:00-04:00,27.46237718493463,27.985469115888797,27.3945691427397,27.898286819458008,26382500,0.0,0.0,PFE,Healthcare
2024-08-20 00:00:00-04:00,27.89828781481645,28.27607839537226,27.89828781481645,27.99515724182129,21301300,0.0,0.0,PFE,Healthcare
2024-08-21 00:00:00-04:00,28.072650486613004,28.25670220052334,28.024216700251056,28.12108612060547,16729700,0.0,0.0,PFE,Healthcare
2024-08-22 00:00:00-04:00,28.111399382884546,28.21795408388171,27.64642837590452,27.87891387939453,20241500,0.0,0.0,PFE,Healthcare
2024-08-23 00:00:00-04:00,27.917662069743546,28.03390575167548,27.743297470660963,27.99515724182129,21885300,0.0,0.0,PFE,Healthcare
2024-08-26 00:00:00-04:00,28.014530181884766,28.140459137739125,27.869226972012644,28.014530181884766,16506000,0.0,0.0,PFE,Healthcare
2024-08-27 00:00:00-04:00,28.072652008788975,28.130774772731506,27.665801899344324,27.917661666870117,16184600,0.0,0.0,PFE,Healthcare
2024-08-28 00:00:00-04:00,27.878914897483973,28.169521325551298,27.74329696310603,27.849853515625,19874100,0.0,0.0,PFE,Healthcare
2024-08-29 00:00:00-04:00,27.966096301526598,27.985468707849424,27.636741374841424,27.820791244506836,19229800,0.0,0.0,PFE,Healthcare
2024-08-30 00:00:00-04:00,27.820792033146397,28.14045984191655,27.77235824452055,28.101713180541992,37137600,0.0,0.0,PFE,Healthcare
2024-09-03 00:00:00-04:00,27.752984405383142,28.0145313021906,27.258951993957037,27.413942337036133,44499600,0.0,0.0,PFE,Healthcare
2024-09-04 00:00:00-04:00,27.404255853896906,27.646428485277553,27.317073558789428,27.501123428344727,23510500,0.0,0.0,PFE,Healthcare
2024-09-05 00:00:00-04:00,27.539871623514852,27.89828607921533,27.46237645625822,27.617366790771484,25927200,0.0,0.0,PFE,Healthcare
2024-09-06 00:00:00-04:00,27.665802001953125,27.86922798124524,27.39456982640447,27.665802001953125,31214500,0.0,0.0,PFE,Healthcare
2024-09-09 00:00:00-04:00,27.64642939760669,28.663553743918186,27.559247099622205,28.48918914794922,36558400,0.0,0.0,PFE,Healthcare
2024-09-10 00:00:00-04:00,28.49887439444433,28.828229310065215,28.27607602435682,28.808855056762695,32378800,0.0,0.0,PFE,Healthcare
2024-09-11 00:00:00-04:00,28.750733734837997,28.770107987864467,28.22763998890606,28.731359481811523,31943100,0.0,0.0,PFE,Healthcare
2024-09-12 00:00:00-04:00,28.65386702052384,28.779795981815035,27.85954104780695,28.24701690673828,32535900,0.0,0.0,PFE,Healthcare
2024-09-13 00:00:00-04:00,28.247016293703936,28.402006633912773,28.082338826278225,28.353572845458984,19987700,0.0,0.0,PFE,Healthcare
2024-09-16 00:00:00-04:00,28.644177625692585,29.196330911916437,28.518248674369623,29.128522872924805,29224600,0.0,0.0,PFE,Healthcare
2024-09-17 00:00:00-04:00,29.109149304066143,29.196331598428355,28.67323967988562,28.896038055419922,27055300,0.0,0.0,PFE,Healthcare
2024-09-18 00:00:00-04:00,29.060717029731816,29.196333117962098,28.799170133032877,28.818544387817383,25812800,0.0,0.0,PFE,Healthcare
2024-09-19 00:00:00-04:00,28.954157848724552,29.399756430181068,28.595743405887156,28.731359481811523,22653200,0.0,0.0,PFE,Healthcare
2024-09-20 00:00:00-04:00,28.6151202527205,28.624805532481194,28.31482484648143,28.498876571655273,56877400,0.0,0.0,PFE,Healthcare
2024-09-23 00:00:00-04:00,28.508562401359846,28.547309061530786,28.266389770492204,28.392318725585938,23126200,0.0,0.0,PFE,Healthcare
2024-09-24 00:00:00-04:00,28.334199501296222,28.66355444672858,28.237330073646,28.576372146606445,21446200,0.0,0.0,PFE,Healthcare
2024-09-25 00:00:00-04:00,28.673240341012804,28.779795043977508,28.004843351367935,28.02421760559082,30712700,0.0,0.0,PFE,Healthcare
2024-09-26 00:00:00-04:00,27.58830723133284,28.101713903067832,27.423629759088083,28.062965393066406,32310400,0.0,0.0,PFE,Healthcare
2024-09-27 00:00:00-04:00,28.11139880863226,28.31482292716907,28.014529388915943,28.17920684814453,25013000,0.0,0.0,PFE,Healthcare
2024-09-30 00:00:00-04:00,28.198580578119667,28.276075742927954,27.87891279233166,28.033903121948242,27464700,0.0,0.0,PFE,Healthcare
2024-10-01 00:00:00-04:00,28.14045953404257,28.16952091547849,27.636741855900702,27.772357940673828,30725100,0.0,0.0,PFE,Healthcare
2024-10-02 00:00:00-04:00,27.704548179241904,27.869225635232848,27.491435090529823,27.714235305786133,24957200,0.0,0.0,PFE,Healthcare
2024-10-03 00:00:00-04:00,27.607678545396986,27.627052798333835,27.37519305304614,27.452688217163086,25678900,0.0,0.0,PFE,Healthcare
2024-10-04 00:00:00-04:00,27.404255652447972,27.694862068916283,27.355820017949565,27.6851749420166,28769000,0.0,0.0,PFE,Healthcare
2024-10-07 00:00:00-04:00,28.45044216100873,28.90572605267425,28.198582397226552,28.285764694213867,51426600,0.0,0.0,PFE,Healthcare
2024-10-08 00:00:00-04:00,28.295449380100777,28.566683392551774,28.092025256485442,28.266389846801758,29126600,0.0,0.0,PFE,Healthcare
2024-10-09 00:00:00-04:00,28.305137129259254,29.47725365235542,28.18889529824694,29.244768142700195,44244800,0.0,0.0,PFE,Healthcare
2024-10-10 00:00:00-04:00,28.95416006224939,29.13821178481056,28.36326008081185,28.4213809967041,34347700,0.0,0.0,PFE,Healthcare
2024-10-11 00:00:00-04:00,28.440755760019265,28.518250931805532,28.043592773660823,28.24701690673828,29617600,0.0,0.0,PFE,Healthcare
2024-10-14 00:00:00-04:00,28.247016502464255,28.256703629752725,27.946722947044133,28.16952133178711,23594200,0.0,0.0,PFE,Healthcare
2024-10-15 00:00:00-04:00,28.17920745917519,28.808855929538634,28.159833205285718,28.51824951171875,29009900,0.0,0.0,PFE,Healthcare
2024-10-16 00:00:00-04:00,28.57637134477078,28.886352026449092,28.508563301607474,28.74104881286621,28414800,0.0,0.0,PFE,Healthcare
2024-10-17 00:00:00-04:00,28.55699697412161,28.60543261020599,28.305137209374603,28.353572845458984,23779200,0.0,0.0,PFE,Healthcare
2024-10-18 00:00:00-04:00,28.382630892974415,28.450440779941097,28.16951964825635,28.30513572692871,24244900,0.0,0.0,PFE,Healthcare
2024-10-21 00:00:00-04:00,28.305136901300322,28.305136901300322,27.975781970033612,28.02421760559082,23395700,0.0,0.0,PFE,Healthcare
2024-10-22 00:00:00-04:00,27.995155520510618,28.082337814691417,27.704549104994975,27.937034606933594,29036400,0.0,0.0,PFE,Healthcare
2024-10-23 00:00:00-04:00,27.966096581419343,28.198582088294973,27.772357735207695,27.956409454345703,22217600,0.0,0.0,PFE,Healthcare
2024-10-24 00:00:00-04:00,27.956408764657056,28.072650591411886,27.60767958913152,27.743295669555664,31473600,0.0,0.0,PFE,Healthcare
2024-10-25 00:00:00-04:00,27.78204636241337,27.830480152766253,27.549560842984345,27.559247970581055,26091100,0.0,0.0,PFE,Healthcare
2024-10-28 00:00:00-04:00,27.704549693322793,28.033904623304245,27.665801185028236,27.956409454345703,37922500,0.0,0.0,PFE,Healthcare
2024-10-29 00:00:00-04:00,28.101712479332928,28.25670281622496,27.15239620396161,27.568931579589844,102267000,0.0,0.0,PFE,Healthcare
2024-10-30 00:00:00-04:00,27.42362824347404,27.70454938256684,27.30738641515537,27.62705421447754,47104000,0.0,0.0,PFE,Healthcare
2024-10-31 00:00:00-04:00,27.559247400349587,27.74329727798687,27.40425705727049,27.413942337036133,37909600,0.0,0.0,PFE,Healthcare
2024-11-01 00:00:00-04:00,27.588306609141267,27.64642937283258,27.17176937417324,27.21051788330078,46894600,0.0,0.0,PFE,Healthcare
2024-11-04 00:00:00-05:00,27.220205004122167,27.258951665609906,26.861788685299913,26.890850067138672,41347800,0.0,0.0,PFE,Healthcare
2024-11-05 00:00:00-05:00,26.871474830688722,27.123334587863116,26.716484495139948,27.1136474609375,44175800,0.0,0.0,PFE,Healthcare
2024-11-06 00:00:00-05:00,27.055527418870753,27.113648334666838,26.232140079965383,26.503374099731445,65749500,0.0,0.0,PFE,Healthcare
2024-11-07 00:00:00-05:00,26.668050595590582,26.72617150926844,26.483998880041746,26.60024070739746,48484800,0.0,0.0,PFE,Healthcare
2024-11-08 00:00:00-05:00,26.669104788276282,26.708453283906262,26.27560857400244,26.285446166992188,55951300,0.42,0.0,PFE,Healthcare
2024-11-11 00:00:00-05:00,26.28544467407631,26.393656314488496,25.79357631049931,25.813251495361328,54329300,0.0,0.0,PFE,Healthcare
2024-11-12 00:00:00-05:00,25.803415191527147,26.0100008902372,25.527970095019075,25.764066696166992,53035200,0.0,0.0,PFE,Healthcare
2024-11-13 00:00:00-05:00,25.803415368468634,26.314958945961425,25.557481172711988,26.285446166992188,47983100,0.0,0.0,PFE,Healthcare
2024-11-14 00:00:00-05:00,26.305120143784205,26.413331785368165,25.41975745502421,25.596830368041992,45262200,0.0,0.0,PFE,Healthcare
2024-11-15 00:00:00-05:00,25.28203589466179,25.28203589466179,24.081875827047075,24.396671295166016,131074400,0.0,0.0,PFE,Healthcare
2024-11-18 00:00:00-05:00,24.563905872113228,24.839352836471328,24.298298376703528,24.45569610595703,64261300,0.0,0.0,PFE,Healthcare
2024-11-19 00:00:00-05:00,24.298299106815048,24.701631034687523,24.209762646908505,24.69179344177246,52381200,0.0,0.0,PFE,Healthcare
2024-11-20 00:00:00-05:00,24.662280170579734,24.691792948735614,24.24911065804222,24.534395217895508,46170800,0.0,0.0,PFE,Healthcare
2024-11-21 00:00:00-05:00,24.465534033527423,24.80984039827768,24.37699757506908,24.721303939819336,45048400,0.0,0.0,PFE,Healthcare
2024-11-22 00:00:00-05:00,24.77049161761203,25.331221263821867,24.691792752816422,25.232847213745117,41897000,0.0,0.0,PFE,Healthcare
2024-11-25 00:00:00-05:00,25.331220982992235,26.019837449566314,25.32138339046073,25.7443904876709,57707600,0.0,0.0,PFE,Healthcare
2024-11-26 00:00:00-05:00,25.734553572509686,25.813252438504282,25.193499103337956,25.35089683532715,33001000,0.0,0.0,PFE,Healthcare
2024-11-27 00:00:00-05:00,25.341058467670983,25.527968972316263,25.282034789062074,25.40991973876953,28242100,0.0,0.0,PFE,Healthcare
2024-11-29 00:00:00-05:00,25.409919953840156,25.803414275111628,25.350896274731667,25.78373908996582,22023000,0.0,0.0,PFE,Healthcare
2024-12-02 00:00:00-05:00,25.64601773863699,25.79357788143131,25.31154708092772,25.400083541870117,43866400,0.0,0.0,PFE,Healthcare
2024-12-03 00:00:00-05:00,25.409919361852147,25.47878063192924,25.104961504512634,25.144309997558594,49064300,0.0,0.0,PFE,Healthcare
2024-12-04 00:00:00-05:00,25.03610063527418,25.085286721451343,24.77049126672811,24.819677352905273,42541500,0.0,0.0,PFE,Healthcare
2024-12-05 00:00:00-05:00,24.819678343274905,25.370572287351575,24.731141883560046,25.28203582763672,43647900,0.0,0.0,PFE,Healthcare
2024-12-06 00:00:00-05:00,25.321383918420217,25.675529751622822,25.173823780028783,25.311546325683594,31830700,0.0,0.0,PFE,Healthcare
2024-12-09 00:00:00-05:00,25.34105883578975,26.010000124171192,25.163985921061844,25.67552947998047,37464800,0.0,0.0,PFE,Healthcare
2024-12-10 00:00:00-05:00,25.675529248660503,25.685366841204416,25.095124422872086,25.15414810180664,43280500,0.0,0.0,PFE,Healthcare
2024-12-11 00:00:00-05:00,24.967237487765676,25.09512431395256,24.760653674226894,24.819677352905273,39569400,0.0,0.0,PFE,Healthcare
2024-12-12 00:00:00-05:00,24.77049266754798,25.065612953958414,24.652443427186395,24.9574031829834,38705100,0.0,0.0,PFE,Healthcare
2024-12-13 00:00:00-05:00,24.92788960918657,25.242685071677393,24.849190743563863,25.163986206054688,29043600,0.0,0.0,PFE,Healthcare
2024-12-16 00:00:00-05:00,25.173824214908734,25.33122194875585,24.80984078268166,24.839353561401367,40194000,0.0,0.0,PFE,Healthcare
2024-12-17 00:00:00-05:00,25.47878098124228,26.02967302574063,25.439432487656855,26.00016212463379,71440300,0.0,0.0,PFE,Healthcare
2024-12-18 00:00:00-05:00,25.764066708382114,26.08869976965554,25.439433647108686,25.468944549560547,47575100,0.0,0.0,PFE,Healthcare
2024-12-19 00:00:00-05:00,25.282035562123,25.665692299305537,25.16398632496662,25.35089683532715,50324700,0.0,0.0,PFE,Healthcare
2024-12-20 00:00:00-05:00,25.28203501739482,26.059186067805797,25.28203501739482,25.93130111694336,116340100,0.0,0.0,PFE,Healthcare
2024-12-23 00:00:00-05:00,25.931301696447388,26.314958433937466,25.76406637153369,26.27560806274414,35350400,0.0,0.0,PFE,Healthcare
2024-12-24 00:00:00-05:00,26.15756033091498,26.334633246116162,25.950974637737286,26.30512046813965,19716400,0.0,0.0,PFE,Healthcare
2024-12-26 00:00:00-05:00,26.206746809232218,26.2854456753492,26.04934907699825,26.128047943115234,31406000,0.0,0.0,PFE,Healthcare
2024-12-27 00:00:00-05:00,26.000162248579944,26.413331753005565,25.99032465605446,26.18707275390625,35218300,0.0,0.0,PFE,Healthcare
2024-12-30 00:00:00-05:00,26.04934960944631,26.14772366318555,25.81325300626955,25.990325927734375,32859100,0.0,0.0,PFE,Healthcare
2024-12-31 00:00:00-05:00,25.97065061294279,26.216584807906887,25.931302117439614,26.09853744506836,27085500,0.0,0.0,PFE,Healthcare
2025-01-02 00:00:00-05:00,26.314959107048345,26.42317075426897,26.128048591756997,26.177236557006836,32899200,0.0,0.0,PFE,Healthcare
2025-01-03 00:00:00-05:00,26.265771991501797,26.403494536160274,26.088699076181502,26.157560348510742,33417000,0.0,0.0,PFE,Healthcare
2025-01-06 00:00:00-05:00,26.275607672685158,26.806826417935348,26.128047535558643,26.452680587768555,43951000,0.0,0.0,PFE,Healthcare
2025-01-07 00:00:00-05:00,26.570730561136173,27.121622630660276,26.501869286986786,26.688777923583984,35030000,0.0,0.0,PFE,Healthcare
2025-01-08 00:00:00-05:00,26.61007872398322,26.698615182877205,25.8034148774638,26.42317008972168,35430700,0.0,0.0,PFE,Healthcare
2025-01-10 00:00:00-05:00,26.433008185509383,26.610079230337803,26.255935264351955,26.285446166992188,32836900,0.0,0.0,PFE,Healthcare
2025-01-13 00:00:00-05:00,26.216583238701652,26.37398096395124,25.931300565310103,26.36414337158203,28359600,0.0,0.0,PFE,Healthcare
2025-01-14 00:00:00-05:00,26.373982154371124,26.433007711250575,25.842765276758893,25.980487823486328,25856900,0.0,0.0,PFE,Healthcare
2025-01-15 00:00:00-05:00,26.088699348268594,26.21658430159537,25.783739601445813,25.793577194213867,35949700,0.0,0.0,PFE,Healthcare
2025-01-16 00:00:00-05:00,25.646017415016967,26.137885802343963,25.53780576937975,26.059186935424805,29981100,0.0,0.0,PFE,Healthcare
2025-01-17 00:00:00-05:00,25.97065035843975,26.12804809156801,25.793577439588212,25.872276306152344,35380300,0.0,0.0,PFE,Healthcare
2025-01-21 00:00:00-05:00,26.019838418978264,26.20674705505371,25.96081286159013,26.20674705505371,39745600,0.0,0.0,PFE,Healthcare
2025-01-22 00:00:00-05:00,26.07886062286035,26.167397077598615,25.547641894430768,25.586992263793945,41890400,0.0,0.0,PFE,Healthcare
2025-01-23 00:00:00-05:00,25.58699312562423,26.04934872324148,25.429595395527762,26.010000228881836,40987000,0.0,0.0,PFE,Healthcare
2025-01-24 00:00:00-05:00,26.020000457763672,26.200000762939453,25.959999084472656,26.09000015258789,31300200,0.43,0.0,PFE,Healthcare
2025-01-27 00:00:00-05:00,26.239999771118164,26.969999313354492,26.18000030517578,26.860000610351562,50648600,0.0,0.0,PFE,Healthcare
2025-01-28 00:00:00-05:00,26.780000686645508,26.860000610351562,26.489999771118164,26.75,40589600,0.0,0.0,PFE,Healthcare
2025-01-29 00:00:00-05:00,26.799999237060547,27.06999969482422,26.56999969482422,26.6200008392334,34418200,0.0,0.0,PFE,Healthcare
2025-01-30 00:00:00-05:00,26.65999984741211,27.010000228881836,26.579999923706055,26.90999984741211,32289600,0.0,0.0,PFE,Healthcare
2025-01-31 00:00:00-05:00,26.959999084472656,27.010000228881836,26.420000076293945,26.520000457763672,37338200,0.0,0.0,PFE,Healthcare
2025-02-03 00:00:00-05:00,26.299999237060547,26.469999313354492,26.149999618530273,26.200000762939453,49626200,0.0,0.0,PFE,Healthcare
2025-02-04 00:00:00-05:00,26.100000381469727,26.920000076293945,25.600000381469727,25.8700008392334,68748300,0.0,0.0,PFE,Healthcare
2025-02-05 00:00:00-05:00,25.950000762939453,26.690000534057617,25.700000762939453,26.440000534057617,50426800,0.0,0.0,PFE,Healthcare
2025-02-06 00:00:00-05:00,26.420000076293945,26.469999313354492,25.780000686645508,25.829999923706055,45182000,0.0,0.0,PFE,Healthcare
2025-02-07 00:00:00-05:00,25.860000610351562,25.959999084472656,25.530000686645508,25.739999771118164,36512800,0.0,0.0,PFE,Healthcare
2025-02-10 00:00:00-05:00,25.780000686645508,26.1200008392334,25.510000228881836,25.8700008392334,39632700,0.0,0.0,PFE,Healthcare
2025-02-11 00:00:00-05:00,25.829999923706055,25.90999984741211,25.459999084472656,25.530000686645508,36593300,0.0,0.0,PFE,Healthcare
2025-02-12 00:00:00-05:00,25.479999542236328,25.6200008392334,25.170000076293945,25.469999313354492,31671600,0.0,0.0,PFE,Healthcare
2025-02-13 00:00:00-05:00,25.489999771118164,25.739999771118164,25.329999923706055,25.639999389648438,30612500,0.0,0.0,PFE,Healthcare
2025-02-14 00:00:00-05:00,25.729999542236328,25.829999923706055,25.469999313354492,25.530000686645508,33214600,0.0,0.0,PFE,Healthcare
2025-02-18 00:00:00-05:00,25.610000610351562,25.739999771118164,25.420000076293945,25.559999465942383,40499700,0.0,0.0,PFE,Healthcare
2025-02-19 00:00:00-05:00,25.56999969482422,25.920000076293945,25.5,25.889999389648438,37292400,0.0,0.0,PFE,Healthcare
2025-02-20 00:00:00-05:00,25.860000610351562,26.079999923706055,25.75,25.899999618530273,37139000,0.0,0.0,PFE,Healthcare
2025-02-21 00:00:00-05:00,25.889999389648438,26.56999969482422,25.850000381469727,26.299999237060547,54611500,0.0,0.0,PFE,Healthcare
2025-02-24 00:00:00-05:00,26.399999618530273,26.739999771118164,25.8799991607666,26.649999618530273,43823300,0.0,0.0,PFE,Healthcare
2025-02-25 00:00:00-05:00,26.719999313354492,27.030000686645508,26.540000915527344,26.739999771118164,43560100,0.0,0.0,PFE,Healthcare
2025-02-26 00:00:00-05:00,26.68000030517578,26.780000686645508,26.350000381469727,26.420000076293945,30103300,0.0,0.0,PFE,Healthcare
2025-02-27 00:00:00-05:00,26.290000915527344,26.5,26.010000228881836,26.100000381469727,28268300,0.0,0.0,PFE,Healthcare
2025-02-28 00:00:00-05:00,26.059999465942383,26.489999771118164,25.90999984741211,26.43000030517578,51531700,0.0,0.0,PFE,Healthcare
2025-03-03 00:00:00-05:00,26.3700008392334,26.899999618530273,25.969999313354492,26.25,54048600,0.0,0.0,PFE,Healthcare
2025-03-04 00:00:00-05:00,26.25,26.309999465942383,25.670000076293945,25.75,51315000,0.0,0.0,PFE,Healthcare
2025-03-05 00:00:00-05:00,25.700000762939453,26.18000030517578,25.65999984741211,25.940000534057617,37062400,0.0,0.0,PFE,Healthcare
2025-03-06 00:00:00-05:00,25.93000030517578,26.459999084472656,25.899999618530273,26.239999771118164,46998300,0.0,0.0,PFE,Healthcare
2025-03-07 00:00:00-05:00,26.399999618530273,26.889999389648438,26.18000030517578,26.729999542236328,54337700,0.0,0.0,PFE,Healthcare
2025-03-10 00:00:00-04:00,26.639999389648438,27.239999771118164,26.540000915527344,26.639999389648438,53013500,0.0,0.0,PFE,Healthcare
2025-03-11 00:00:00-04:00,26.56999969482422,26.6200008392334,25.8700008392334,25.989999771118164,44841400,0.0,0.0,PFE,Healthcare
2025-03-12 00:00:00-04:00,25.940000534057617,25.969999313354492,25.5,25.709999084472656,37331000,0.0,0.0,PFE,Healthcare
2025-03-13 00:00:00-04:00,25.760000228881836,26.06999969482422,25.530000686645508,25.600000381469727,36717900,0.0,0.0,PFE,Healthcare
2025-03-14 00:00:00-04:00,25.6200008392334,25.760000228881836,25.5,25.719999313354492,30298300,0.0,0.0,PFE,Healthcare
2025-03-17 00:00:00-04:00,25.739999771118164,26.149999618530273,25.59000015258789,26.049999237060547,32676900,0.0,0.0,PFE,Healthcare
2025-03-18 00:00:00-04:00,26.209999084472656,26.399999618530273,26.100000381469727,26.309999465942383,32950700,0.0,0.0,PFE,Healthcare
2025-03-19 00:00:00-04:00,26.329999923706055,26.450000762939453,26.290000915527344,26.450000762939453,3437183,0.0,0.0,PFE,Healthcare
2020-03-19 00:00:00-04:00,32.779998779296875,34.97999954223633,25.190000534057617,28.270000457763672,36952800,0.0,0.0,MRNA,Healthcare
2020-03-20 00:00:00-04:00,29.25,30.229999542236328,26.200000762939453,28.200000762939453,16522400,0.0,0.0,MRNA,Healthcare
2020-03-23 00:00:00-04:00,28.709999084472656,29.809999465942383,26.25,26.56999969482422,11080800,0.0,0.0,MRNA,Healthcare
2020-03-24 00:00:00-04:00,27.09000015258789,27.25,24.360000610351562,25.81999969482422,12550500,0.0,0.0,MRNA,Healthcare
2020-03-25 00:00:00-04:00,25.0,27.979999542236328,24.790000915527344,27.1299991607666,9651500,0.0,0.0,MRNA,Healthcare
2020-03-26 00:00:00-04:00,27.559999465942383,28.790000915527344,27.559999465942383,27.940000534057617,5570800,0.0,0.0,MRNA,Healthcare
2020-03-27 00:00:00-04:00,28.3700008392334,31.09000015258789,27.950000762939453,30.049999237060547,12408300,0.0,0.0,MRNA,Healthcare
2020-03-30 00:00:00-04:00,30.59000015258789,31.690000534057617,28.270000457763672,30.479999542236328,10749900,0.0,0.0,MRNA,Healthcare
2020-03-31 00:00:00-04:00,30.600000381469727,30.979999542236328,29.200000762939453,29.950000762939453,6022100,0.0,0.0,MRNA,Healthcare
2020-04-01 00:00:00-04:00,30.049999237060547,30.940000534057617,29.440000534057617,29.670000076293945,7004600,0.0,0.0,MRNA,Healthcare
2020-04-02 00:00:00-04:00,30.600000381469727,33.38999938964844,29.84000015258789,33.20000076293945,15934400,0.0,0.0,MRNA,Healthcare
2020-04-03 00:00:00-04:00,32.810001373291016,35.65999984741211,32.720001220703125,34.84000015258789,16896200,0.0,0.0,MRNA,Healthcare
2020-04-06 00:00:00-04:00,34.90999984741211,35.185001373291016,33.33000183105469,34.63999938964844,10841600,0.0,0.0,MRNA,Healthcare
2020-04-07 00:00:00-04:00,33.810001373291016,34.029998779296875,30.979999542236328,32.02000045776367,10104300,0.0,0.0,MRNA,Healthcare
